Date,J69U.SI,H15.SI,S41.SI,H17.SI,S68.SI,558.SI,B16.SI,EB5.SI,F99.SI,U10.SI,CC3.SI,C52.SI,5IG.SI,S51.SI,K71U.SI,S08.SI,U9E.SI,F34.SI,G41.SI,A7RU.SI
2017-09-24,2.1076600551605225,3.869999885559082,2.5799999237060547,1.350000023841858,7.389999866485596,0.800000011920929,0.8500000238418579,1.8899999856948853,2.5299999713897705,1.3450000286102295,2.5999999046325684,2.0799999237060547,0.1340000033378601,1.7450000047683716,1.1799999475479126,1.25,0.42500001192092896,3.180000066757202,0.9950000047683716,0.543150007724762
2017-10-01,2.137629985809326,3.8499999046325684,2.5999999046325684,1.565000057220459,7.619999885559082,0.8199999928474426,0.8500000238418579,1.9249999523162842,2.509999990463257,1.340000033378601,2.630000114440918,2.0,0.13600000739097595,1.7350000143051147,1.1799999475479126,1.2450000047683716,0.45500001311302185,3.319999933242798,1.0049999952316284,0.543150007724762
2017-10-08,2.187570095062256,4.059999942779541,2.630000114440918,1.6950000524520874,7.630000114440918,0.8040000200271606,0.8550000190734863,1.899999976158142,2.5299999713897705,1.3450000286102295,2.6700000762939453,2.049999952316284,0.13699999451637268,1.8799999952316284,1.184999942779541,1.284999966621399,0.4749999940395355,3.3399999141693115,1.0,0.543150007724762
2017-10-15,2.187570095062256,3.9200000762939453,2.630000114440918,1.6349999904632568,7.639999866485596,0.871999979019165,0.8899999856948853,1.899999976158142,2.569999933242798,1.3450000286102295,2.700000047683716,2.0199999809265137,0.1340000033378601,1.8600000143051147,1.1799999475479126,1.2949999570846558,0.4699999988079071,3.319999933242798,1.0,0.5530300140380859
2017-10-22,2.1675899028778076,4.050000190734863,2.7300000190734863,1.6950000524520874,7.690000057220459,1.024999976158142,0.9049999713897705,1.9199999570846558,2.559999942779541,1.3650000095367432,2.680000066757202,2.0199999809265137,0.13500000536441803,1.850000023841858,1.1749999523162842,1.2899999618530273,0.48500001430511475,3.369999885559082,0.9900000095367432,0.543150007724762
2017-10-29,2.207550048828125,3.950000047683716,2.700000047683716,1.9149999618530273,7.690000057220459,1.0099999904632568,0.8999999761581421,1.9500000476837158,2.5399999618530273,1.3600000143051147,2.7200000286102295,2.0399999618530273,0.13600000739097595,1.9600000381469727,1.184999942779541,1.2799999713897705,0.4650000035762787,3.390000104904175,1.0,0.5480899810791016
2017-11-05,2.1775801181793213,3.9200000762939453,2.7200000286102295,1.9149999618530273,7.670000076293945,1.0199999809265137,0.8999999761581421,1.940000057220459,2.5999999046325684,1.3849999904632568,2.8399999141693115,2.0,0.13300000131130219,1.9700000286102295,1.1799999475479126,1.284999966621399,0.45500001311302185,3.309999942779541,1.0499999523162842,0.5530300140380859
2017-11-12,2.1975600719451904,3.9600000381469727,2.7200000286102295,1.9600000381469727,7.46999979019165,1.1399999856948853,0.875,1.899999976158142,2.6500000953674316,1.3700000047683716,2.8299999237060547,2.0299999713897705,0.13500000536441803,1.8200000524520874,1.1699999570846558,1.2899999618530273,0.44999998807907104,3.1600000858306885,1.0800000429153442,0.5530300140380859
2017-11-19,2.207550048828125,3.8399999141693115,2.7200000286102295,1.9199999570846558,7.5,1.1399999856948853,0.8799999952316284,1.8899999856948853,2.619999885559082,1.350000023841858,2.8499999046325684,2.0399999618530273,0.1379999965429306,1.8700000047683716,1.2000000476837158,1.2999999523162842,0.4350000023841858,3.1700000762939453,1.059999942779541,0.5678399801254272
2017-11-26,2.207550048828125,3.799999952316284,2.7200000286102295,1.7599999904632568,7.550000190734863,1.0,0.8700000047683716,1.8799999952316284,2.5799999237060547,1.3600000143051147,2.9200000762939453,2.0399999618530273,0.1340000033378601,1.8700000047683716,1.2400000095367432,1.2799999713897705,0.4399999976158142,3.1500000953674316,1.0800000429153442,0.5629000067710876
